entity_group,score,word,start,end,index
PER,0.922205924987793,Olivares,178,186,73
PER,0.9494199156761169,Manzane,224,231,73
PER,0.9996054768562317,Justo Olivares,287,301,73
PER,0.7081987857818604,hermanos Peña,379,392,73
PER,0.8812909126281738,Peña,48,52,73
PER,0.9992011189460754,Bates,57,62,73
PER,0.9996545910835266,Amadeo Segundo Peña,166,185,73
LOC,0.9864044189453125,Chimbas,221,228,73
PER,0.9984543323516846,Amadeo,250,256,73
PER,0.9991588592529297,Alberto Peña,259,271,73
PER,0.999724805355072,Juan Carlos Bates,283,300,73
PER,0.9993903636932373,Domínguez,325,334,73
LOC,0.7979288697242737,Olivares,63,71,73
PER,0.9997162818908691,Félix Naranjo,105,118,73
ORG,0.9993969798088074,Diario de Cuyo,143,157,73
LOC,0.9885787963867188,Tribunales,199,209,73
PER,0.9996466636657715,Alberto,317,324,73
PER,0.9990872144699097,Juan,395,399,73
PER,0.9984802007675171,Juan de la Cruz Olivares,53,77,73
PER,0.6114963889122009,hermanos Peña,204,217,73
PER,0.9991610050201416,Bates,229,234,73
LOC,0.9943946599960327,Chimbas,275,282,73
PER,0.8979201316833496,Bates,84,89,73
LOC,0.8186089992523193,finca,176,181,73
LOC,0.9976546168327332,Manzane,189,196,73
PER,0.9996002316474915,Juan Carlos Bates,267,284,73
PER,0.9996345043182373,Juan Carlos Bates,93,110,73
PER,0.9997261762619019,Amadeo Segundo,282,296,73
PER,0.9998012185096741,Alberto Dionicio Peña,299,320,73
PER,0.9994633793830872,Juan Carlos Bates,75,92,73
PER,0.9042187929153442,Bates,361,366,73
PER,0.9950527548789978,Bates,22,27,73
LOC,0.9933938980102539,Hospital Guillermo Rawson,133,158,73
LOC,0.8250939846038818,Entre Rios,238,248,73
LOC,0.9993204474449158,San Juan,268,276,73
ORG,0.9513131380081177,República,279,288,73
LOC,0.6654280424118042,Argentina,289,298,73
MISC,0.9587523937225342,Whatsapp,321,329,73
LOC,0.9371902942657471,San Juan,362,370,73
MISC,0.9965507388114929,Tiempo de San Juan,10,28,73
MISC,0.9094443321228027,Tiempo de San Juan,29,47,74
LOC,0.9873135089874268,Hospital Guillermo Rawson,204,229,74
PER,0.9986300468444824,Liliana,126,133,74
MISC,0.9996757507324219,Ginecología,265,276,74
LOC,0.9984672665596008,Capital de San Juan,304,323,74
PER,0.9978452920913696,Liliana,158,165,74
LOC,0.9986886978149414,Villa Independencia,224,243,74
LOC,0.9991154074668884,Caucete,263,270,74
ORG,0.9988915324211121,Estado,176,182,74
PER,0.9942852854728699,Liliana,194,201,74
LOC,0.9996179342269897,San Juan,245,253,74
ORG,0.9978139400482178,Diario de Cuyo,135,149,74
LOC,0.9995772242546082,Argentina,231,240,74
MISC,0.9988077282905579,Ley 27. 610,247,257,74
PER,0.9991523027420044,Liliana,345,352,74
PER,0.9994649291038513,Antonio,386,393,74
PER,0.9976392984390259,Liliana,10,17,74
PER,0.9997578859329224,Antonio Agüero,51,65,74
MISC,0.999694287776947,Plan Jefa de Hogar,249,267,74
PER,0.9995215535163879,Ramona Gabina Molina,364,384,74
PER,0.9994268417358398,Ramona Gabina Molina,31,51,74
ORG,0.9915719032287598,Clínica Centro Médico,262,283,74
LOC,0.9856796264648438,Ruta 20,268,275,74
LOC,0.998496413230896,Caucete,301,308,74
PER,0.9995756149291992,Ramona Gabina Molina,334,354,74
ORG,0.9990498423576355,Diario de Cuyo,364,378,74
PER,0.9983729124069214,Gabina Molina,0,13,74
ORG,0.9965944290161133,Diario de Cuyo,23,37,74
PER,0.9980466365814209,Liliana,101,108,74
PER,0.9992141723632812,Gabina Molina,111,124,74
PER,0.999793529510498,Antonio Agüero,126,140,74
LOC,0.9990693926811218,Caucete,284,291,74
PER,0.9976945519447327,Liliana,293,300,74
PER,0.9909204244613647,Agüero,355,361,74
LOC,0.9985234141349792,Caucete,136,143,74
LOC,0.999239444732666,Villa Independencia,243,262,74
PER,0.9990737438201904,Agüero,284,290,74
PER,0.9954752326011658,Liliana,85,92,74
MISC,0.9817697405815125,Renault,223,230,74
LOC,0.8808318376541138,Agüero,237,243,74
PER,0.9824599027633667,Liliana,259,266,74
LOC,0.9873108267784119,Ruta 20,323,330,74
LOC,0.9984570145606995,calle Carlos Leiva,247,265,74
LOC,0.9780381917953491,Ruta 20,277,284,74
PER,0.9977038502693176,Liliana,312,319,74
PER,0.9989226460456848,Antonio,339,346,74
MISC,0.9582023620605469,Doña Gabina,365,376,74
PER,0.9990492463111877,Antonio,8,15,74
MISC,0.9946351051330566,“ Doña Gabina,33,45,74
PER,0.9988195300102234,Gabina,182,188,74
MISC,0.9974794983863831,Novalgina,221,230,74
PER,0.984373927116394,Él,232,234,74
PER,0.9954997897148132,Liliana,83,90,74
PER,0.9874676465988159,Liliana,146,153,74
LOC,0.9417601227760315,Rawson,262,268,74
PER,0.9981903433799744,Liliana,369,376,74
PER,0.9989786148071289,Gabina,383,389,74
PER,0.9983516931533813,Liliana,27,34,74
PER,0.9991819262504578,Gabina,41,47,74
PER,0.9993264675140381,Agüero,176,182,74
PER,0.991872251033783,Liliana,211,218,74
PER,0.999590277671814,Gabina Molina,295,308,74
PER,0.9071400761604309,Liliana,149,156,74
PER,0.9986581802368164,Rosa,168,172,74
PER,0.999218225479126,Agüero,233,239,74
PER,0.9992583394050598,Rosa,242,246,74
PER,0.9807161092758179,Liliana,259,266,74
PER,0.9988552927970886,Doña Gabina,342,353,74
PER,0.9989730715751648,Doña Gabina,11,22,74
PER,0.9992615580558777,Rosa,165,169,74
PER,0.9978289008140564,Liliana,348,355,74
PER,0.9967490434646606,Liliana,11,18,74
LOC,0.7655797004699707,Hospital Guillermo Rawson,91,116,74
PER,0.9997908473014832,Sergio Alé,187,197,74
PER,0.999460756778717,Agüero,341,347,74
PER,0.9068763256072998,Agüero,2,8,74
PER,0.9979509711265564,Liliana,219,226,74
LOC,0.9989719390869141,Sala de Ginecología,242,261,74
PER,0.9994323253631592,Ramona Gabina Molina,348,368,74
PER,0.9992914795875549,Ramona Gabina Molina,9,29,74
ORG,0.9624852538108826,Comisaría 9na,203,216,74
PER,0.9993438124656677,Agüero,232,238,74
PER,0.9970982074737549,Liliana,277,284,74
PER,0.9994764924049377,Agüero,347,353,74
PER,0.997002899646759,Agüero,0,6,74
PER,0.9467041492462158,Doña Gabina,79,90,74
MISC,0.6638191938400269,Homicidios,176,186,74
ORG,0.8743749856948853,de la Brigada de Investigaciones,187,219,74
PER,0.9993259906768799,Ramona Gabina Molina,253,273,74
LOC,0.9971973896026611,Caucete,299,306,74
ORG,0.9891564249992371,Diario de Cuyo,79,93,74
PER,0.9997009634971619,Ramona Gabina Molina,265,285,74
PER,0.9997987151145935,Leopoldo Zavalla Pringles,336,361,74
ORG,0.999558687210083,Primer Juzgado de Instrucción,367,396,74
PER,0.9993272423744202,Zavalla Pringles,0,16,74
ORG,0.9989215135574341,Primer Juzgado de Instrucción,22,51,74
LOC,0.9991869330406189,Caucete,174,181,74
LOC,0.9998487234115601,Mendoza,211,218,74
MISC,0.9994890689849854,Plan Jefe de Hogar,239,257,74
PER,0.9990795850753784,Doña Gabina,345,356,74
PER,0.9976959228515625,Doña Gabina,0,11,74
PER,0.9945330619812012,Liliana,54,61,74
PER,0.9985302686691284,Virginia,388,396,74
PER,0.9996862411499023,Virginia Guillén,46,62,74
PER,0.9998098611831665,Gustavo Manini,112,126,74
PER,0.9996352195739746,Ramona Molina,249,262,74
MISC,0.5116990804672241,Foto,305,309,74
ORG,0.8417083621025085,Diario de Cuyo,313,327,74
ORG,0.9996955990791321,Ministerio Público Fiscal,355,380,74
ORG,0.9989659190177917,Ministerio Público Fiscal,4,29,74
PER,0.9983927011489868,Doña Gabina,48,59,74
PER,0.9960733652114868,Liliana,90,97,74
PER,0.999745786190033,Ramona Gabina Molina,107,127,74
PER,0.9998424053192139,Raúl Iglesias,185,198,74
PER,0.9998411536216736,Arturo Velert Frau,200,218,74
PER,0.9998016953468323,Juan Carlos Peluc Noguera,221,246,74
ORG,0.9985808730125427,Servicio Penitenciario Provincial de San Juan,279,324,74
PER,0.9918072819709778,Molina,329,335,74
PER,0.9997117519378662,Dominga Garay,161,174,74
ORG,0.9991500973701477,Sala I de la Cámara,351,370,74
MISC,0.9990559220314026,Penal,377,382,74
MISC,0.9981243014335632,Correccional,385,397,74
ORG,0.9973281621932983,Sala I de la Cámara,6,25,74
MISC,0.9970921277999878,Penal,32,37,74
MISC,0.9957031607627869,Correccional,40,52,74
ORG,0.9994242787361145,Diario de Cuyo,81,95,74
ORG,0.8432376980781555,Biblioteca Franklin Rawson,115,141,74
MISC,0.8319810628890991,Entre,162,167,74
LOC,0.8707849979400635,Rios 283 Norte,168,182,74
LOC,0.9990670680999756,San Juan,192,200,74
ORG,0.8632581830024719,República Argentina Comercial,203,232,74
MISC,0.9888877272605896,Whatsapp,245,253,74
MISC,0.9127038717269897,Tiempo de San Juan,276,294,74
LOC,0.8075416088104248,17°SAN LUIS,0,11,75
LOC,0.8260026574134827,17°SAN LUIS,42,53,75
MISC,0.9132979512214661,Los Fundamentalistas del Aire Acondicionado,92,135,75
LOC,0.9980156421661377,La Pedrera,139,149,75
ORG,0.8348276615142822,Personal,150,158,75
ORG,0.9646773934364319,Policía de la Provincia,165,188,75
LOC,0.9963858127593994,ATE II,240,246,75
LOC,0.9993195533752441,Villa Mercedes,250,264,75
ORG,0.9848413467407227,Juzgado Federal de,381,399,75
ORG,0.9992517232894897,Juzgado Federal,39,54,75
ORG,0.709581196308136,Villa Mercedes,58,72,75
ORG,0.9997844696044922,Dirección General de Lucha Contra el Narcotráfico,160,209,75
MISC,0.9992905855178833,LSD,137,140,75
ORG,0.9971199631690979,Relaciones Policiales,376,397,75
ORG,0.9969782829284668,Relaciones Policiales,32,53,75
ORG,0.9997808337211609,Dirección General de Unidades Especiales,113,153,75
ORG,0.997617781162262,Unidad Regional de Orden Público N° 2,161,198,75
ORG,0.9998002052307129,Policía Científica,201,219,75
MISC,0.845295786857605,NTV,221,224,75
LOC,0.9969056844711304,Villa Mercedes,258,272,75
LOC,0.9933176040649414,Villa Mercedes,273,287,75
LOC,0.93846595287323,Villa Mercedes,304,318,75
MISC,0.826823353767395,newsletter,334,344,75
ORG,0.9986169934272766,El Diario de la República,348,373,75
ORG,0.9993302226066589,El Diario de la República,3,28,75
MISC,0.9866870641708374,©,110,111,75
PER,0.998051643371582,César,221,226,76
PER,0.9996939897537231,Marcela Acuña,284,297,76
PER,0.9995995759963989,Fabiana González,317,333,76
PER,0.9995600581169128,Cecilia Strzyzowski,356,375,76
PER,0.9995378255844116,Cecilia Strzyzowski,14,33,76
ORG,0.996324896812439,División Cibercrimen de la Policía,228,262,76
LOC,0.9989206790924072,Chaco,282,287,76
PER,0.997751772403717,César,245,250,76
PER,0.9955517649650574,González,262,270,76
PER,0.996648371219635,César,300,305,76
PER,0.9908322691917419,Acuña,186,191,76
PER,0.9987618923187256,César,256,261,76
PER,0.9995483160018921,Emerenciano Sena,335,351,76
PER,0.9949413537979126,Sena,0,4,76
PER,0.9990214109420776,Acuña,191,196,76
PER,0.9963938593864441,Fabi,207,211,76
PER,0.9984851479530334,César,244,249,76
PER,0.9987326264381409,Gustavo,261,268,76
PER,0.9979007244110107,Eme,284,287,76
PER,0.9972687363624573,César,294,299,76
PER,0.9897721409797668,Eme,332,335,76
PER,0.9966208934783936,Gustavo,340,347,76
PER,0.9970912933349609,Samuel,357,363,76
PER,0.859307050704956,Gustavo,0,7,76
PER,0.9720638990402222,Samuel,17,23,76
PER,0.9881350994110107,Fabi,151,155,76
PER,0.9760655760765076,Eme,191,194,76
PER,0.984159529209137,Eme,225,228,76
PER,0.9948201179504395,Gustavo,233,240,76
PER,0.9861466288566589,Samuel,250,256,76
PER,0.986774206161499,Gustavo,361,368,76
PER,0.964552640914917,Fabi,370,374,76
ORG,0.9961826205253601,NA,385,387,76
PER,0.999467134475708,Graciela Sosa,0,13,77
LOC,0.9997307658195496,Lanús,104,109,77
PER,0.999234676361084,Morena Domínguez,124,140,77
LOC,0.9997283816337585,Lanús,180,185,77
PER,0.999771773815155,Fernando Báez Sosa,226,244,77
MISC,0.998608410358429,Instagram,375,384,77
PER,0.9994555711746216,Graciela Sosa,386,399,77
MISC,0.9994812607765198,Instagram,35,44,77
PER,0.9993849992752075,Graciela Sosa,46,59,77
PER,0.6875039339065552,Morena,87,93,77
PER,0.9997186660766602,Fernando Báez Sosa,289,307,77
LOC,0.989465594291687,LeBrique,369,377,77
LOC,0.9972966313362122,Villa,382,387,77
LOC,0.9930875897407532,LeBrique,41,49,77
LOC,0.9993085265159607,Villa Gesell,54,66,77
PER,0.9796611070632935,Morena,236,242,77
LOC,0.9995181560516357,Lanús,246,251,77
MISC,0.9994562268257141,Derecho,251,258,77
ORG,0.9991557598114014,NA,93,95,77
PER,0.9996091723442078,Miguel Ángel,13,25,78
PER,0.9997110366821289,Darío Madariaga,28,43,78
PER,0.9995954036712646,Morena Domínguez,140,156,78
LOC,0.9987002611160278,Villa Diamante,227,241,78
ORG,0.9993355870246887,Justicia,277,285,78
PER,0.9996870160102844,Miguel Ángel Madariaga,287,309,78
PER,0.8466005325317383,Miguelito »,323,333,78
PER,0.9997813105583191,Darío Humberto Madariaga,337,361,78
PER,0.8242335319519043,« Lolo »,374,380,78
PER,0.999781608581543,Darío Humberto Madariaga,2,26,78
PER,0.9012344479560852,Lolo,40,44,78
PER,0.9998118877410889,Silvia Bussano,84,98,78
ORG,0.9996270537376404,Unidad Funcional de Instrucción,114,145,78
ORG,0.9997654557228088,UFI,147,150,78
LOC,0.9986899495124817,Lanús,157,162,78
PER,0.9882746934890747,Madariaga,272,281,78
MISC,0.7751699090003967,Garantías 4,84,95,78
LOC,0.9968550205230713,Lanús,99,104,78
PER,0.9997989535331726,Esteban Pablo Baccini,106,127,78
PER,0.9859642386436462,« Lolo »,129,135,78
PER,0.8881238698959351,Madariaga,153,162,78
LOC,0.9848409295082092,Acuba,215,220,78
LOC,0.9992884993553162,Villa Diamante,225,239,78
LOC,0.9997538924217224,Lanús,244,249,78
PER,0.9926350712776184,Morena,53,59,78
PER,0.9889923334121704,« Miguelito » Madariaga,96,117,78
LOC,0.9991106390953064,Puente Alsina,210,223,78
LOC,0.9991378784179688,Pompeya,241,248,78
ORG,0.8145459294319153,Complejo Penitenciario Federal II,160,193,78
LOC,0.9963712692260742,Marcos Paz,197,207,78
PER,0.9956087470054626,Morena,387,393,78
PER,0.9979346990585327,Morena,53,59,78
MISC,0.9990020990371704,artículo 165,221,233,78
MISC,0.9978704452514648,Código Penal,238,250,78
ORG,0.9996733665466309,Policía,3,10,79
PER,0.9992906451225281,Paola Terestia Chius,204,224,79
ORG,0.999848484992981,Policía,255,262,79
PER,0.9599087238311768,Beltrán,58,65,79
LOC,0.9991769790649414,Puente Negro,165,177,79
LOC,0.9992716908454895,Colonia Dora,204,216,79
LOC,0.9991897940635681,Añatuya,227,234,79
LOC,0.9945493936538696,Villa María,309,320,79
LOC,0.9831689596176147,Añatuya,324,331,79
MISC,0.8230341076850891,Control y Garantías,373,392,79
MISC,0.9505149722099304,Control y Garantías,27,46,79
PER,0.9992940425872803,Dr,96,98,79
PER,0.859820544719696,. Ezequiel Bustamante,98,119,79
MISC,0.9835114479064941,Homicidios,151,161,79
MISC,0.9580190181732178,Delitos Complejos,164,181,79
PER,0.9997530579566956,Bustamante,70,80,79
PER,0.999521017074585,Beltrán,226,233,79
PER,0.999476432800293,Paola Teresita,199,213,79
PER,0.9994240403175354,Paola Terestia Chius,145,165,79
ORG,0.9997901320457458,Policía,196,203,79
PER,0.9861519932746887,Beltrán,341,348,79
PER,0.9160247445106506,apellido Beltrán,0,16,79
LOC,0.9988560080528259,Puente Negro,116,128,79
LOC,0.9992126226425171,Colonia Dora,155,167,79
LOC,0.9992464780807495,Añatuya,178,185,79
LOC,0.9966243505477905,Villa María,260,271,79
LOC,0.9765680432319641,Añatuya,275,282,79
MISC,0.9808767437934875,Control,324,331,79
MISC,0.9203362464904785,Garantías,334,343,79
PER,0.9885249733924866,Dr,393,395,79
PER,0.9989697933197021,Dr,48,50,79
PER,0.969488799571991,. Ezequiel Bustamante,50,71,79
MISC,0.8478946089744568,Homicidios,103,113,79
MISC,0.6292201280593872,Delitos,116,123,79
ORG,0.7851138114929199,Complejos,124,133,79
PER,0.9766345620155334,Bustamante,362,372,79
PER,0.9997571110725403,Bustamante,26,36,79
PER,0.9995304346084595,Beltrán,182,189,79
PER,0.9992749691009521,Paola Teresita,158,172,79
MISC,0.9808893799781799,Economía,52,60,79
MISC,0.7267990708351135,País,74,78,79
MISC,0.8676020503044128,Mundo,92,97,79
MISC,0.9189676642417908,Deportivo,111,120,79
MISC,0.33633071184158325,EL,123,125,79
ORG,0.7101760506629944,LIBERAL S. A,126,137,79
PER,0.9837797284126282,Lic,181,184,79
PER,0.542330265045166,.,184,185,79
PER,0.975353479385376,Gustavo Eduardo Ick,186,205,79
PER,0.9338884949684143,Gustavo Ick,208,219,79
ORG,0.5475803017616272,Group,220,225,79
LOC,0.9994202256202698,Santiago del Estero,227,246,79
LOC,0.888999342918396,República Argentina,249,268,79
PER,0.998586893081665,Marcela Acuña,50,63,80
PER,0.9993891716003418,Marcela Acuña,149,162,80
PER,0.9997497797012329,Emerenciano Sena,190,206,80
PER,0.9992679953575134,César,217,222,80
PER,0.9997086524963379,Cecilia Strzyzowski,243,262,80
LOC,0.9997851252555847,Resistencia,313,324,80
PER,0.9987391829490662,Cecilia,90,97,80
PER,0.9994755387306213,Fabiana González,162,178,80
PER,0.9966257810592651,Fabi,235,239,80
PER,0.997552216053009,César,272,277,80
PER,0.9986472725868225,Gustavo,289,296,80
PER,0.757580041885376,Obregón,298,305,80
PER,0.9985224604606628,Eme,322,325,80
PER,0.9976698756217957,César,331,336,80
PER,0.9981587529182434,Acuña,366,371,80
PER,0.9973438382148743,Acuña,28,33,80
PER,0.9918431639671326,Eme,189,192,80
PER,0.9966942071914673,Gustavo,197,204,80
PER,0.993845522403717,Samuel,214,220,80
PER,0.9986586570739746,Cecilia,62,69,80
PER,0.999801516532898,Fernando Burlando,174,191,80
PER,0.9997026920318604,Juan Arregín,227,239,80
PER,0.999805212020874,Sergio Briend,242,255,80
ORG,0.9993698000907898,Todo Noticias,274,287,80
PER,0.9996200799942017,Burlando,305,313,80
LOC,0.9972899556159973,Río Tragadero,381,394,80
LOC,0.9771311283111572,Río Tragadero,39,52,80
MISC,0.9785789847373962,ADN,131,134,80
MISC,0.9988303780555725,ADN,204,207,80
PER,0.9965813755989075,Cecilia,267,274,80
PER,0.9995500445365906,Burlando,274,282,80
PER,0.9974926710128784,Cecilia,303,310,80
PER,0.9989996552467346,Cecilia,89,96,80
PER,0.9995898008346558,César Sena,233,243,80
PER,0.9997146129608154,Emerenciano Sena,270,286,80
PER,0.9996073246002197,Marcela Acuña,289,302,80
LOC,0.997877299785614,calle Santa María de Oro 1460,310,339,80
LOC,0.9997075200080872,Resistencia,344,355,80
LOC,0.82974773645401,Resistencia,3,14,80
PER,0.9989784955978394,César,216,221,80
PER,0.9995033740997314,Emerenciano,223,234,80
PER,0.9982866644859314,Acuña,237,242,80
PER,0.9996334314346313,Obregón,305,312,80
PER,0.7311418652534485,familia Sena,332,344,80
PER,0.9996180534362793,César Sena,348,358,80
PER,0.7795194387435913,Sena,0,4,80
PER,0.9996697902679443,César Sena,8,18,80
MISC,0.9871928095817566,Toyota Hilux,69,81,80
MISC,0.9819508790969849,Río Tragadero,284,297,80
LOC,0.5876599550247192,Sena,334,338,80
PER,0.974834144115448,familia Sena,47,59,80
PER,0.9995229244232178,Obregón,208,215,80
PER,0.9983000159263611,González,217,225,80
PER,0.9997811913490295,Gustavo Melgajero,227,244,80
PER,0.9997495412826538,Griselda Reinoso,247,263,80
MISC,0.990053117275238,Economía,320,328,80
MISC,0.9760743975639343,País,342,346,80
MISC,0.9907805323600769,Mundo,360,365,80
MISC,0.8775984644889832,Deportivo © EL,379,393,80
MISC,0.4333362579345703,País,3,7,80
MISC,0.9015194773674011,Lo último de Mundo,8,26,80
MISC,0.9087759256362915,Lo último de Deportivo,27,49,80
MISC,0.8167155981063843,EL LIBERAL,52,62,80
ORG,0.4583252966403961,S. A,63,66,80
PER,0.9570947289466858,Lic,110,113,80
PER,0.9921121597290039,Gustavo Eduardo Ick,115,134,80
PER,0.8558717370033264,Gustavo Ick Group,137,154,80
LOC,0.9994955062866211,Santiago del Estero,156,175,80
LOC,0.9182661175727844,República Argentina,178,197,80
PER,0.9990077614784241,Gisela,125,131,81
PER,0.9009948372840881,Yiyo ” Corbalán,133,147,81
LOC,0.9991961717605591,Los Miranda,177,188,81
LOC,0.9986074566841125,Río Hondo,190,199,81
PER,0.9997968673706055,Daniel Clemente Romano,209,231,81
ORG,0.9928107857704163,Tribunal,269,277,81
PER,0.9902634620666504,Dr,321,323,81
PER,0.9054620265960693,. Juan José Saín,323,339,81
PER,0.8904151320457458,Romano,353,359,81
MISC,0.9924455285072327,Art. 390,378,386,81
MISC,0.9909982681274414,Código,391,397,81
PER,0.9987058639526367,Romano,12,18,81
MISC,0.9980764389038086,Art. 390,37,45,81
MISC,0.9978656768798828,Código de Procedimientos,50,74,81
MISC,0.8797152042388916,Penal,81,86,81
LOC,0.8154329061508179,Comisaría Comunitaria Nº 49,232,259,81
PER,0.9984136819839478,Romano,282,288,81
PER,0.983115553855896,mae Natacha,376,387,81
PER,0.9612982869148254,Dr,391,393,81
MISC,0.7683340907096863,mae Natacha,35,46,81
PER,0.9915476441383362,Dr,50,52,81
PER,0.9452603459358215,. Ignacio Guzmán,52,68,81
ORG,0.9997041821479797,Ministerio Fiscal,88,105,81
ORG,0.9956327080726624,Tribunal,218,226,81
PER,0.9936203360557556,Dr,270,272,81
PER,0.974238395690918,. Saín,272,278,81
PER,0.9988968372344971,Guzmán,67,73,81
MISC,0.6597066521644592,©,193,194,81
MISC,0.5973048210144043,| Nuevo Diario,205,219,81
LOC,0.9992308616638184,Santiago del Estero,222,241,81
LOC,0.997403085231781,Argentina,243,252,81
MISC,0.8021470904350281,Acerca,292,298,81
PER,0.4452369213104248,Nuevo,302,307,81
MISC,0.6238902807235718,Diario,308,314,81
ORG,0.999808132648468,Cámara de Apelaciones,3,24,82
PER,0.83538419008255,Dra,59,62,82
PER,0.9996922016143799,Roxana Menini,64,77,82
MISC,0.9315715432167053,Control,88,95,82
MISC,0.779026985168457,Garantías para,98,112,82
ORG,0.6967458724975586,la Circunscripción,113,131,82
MISC,0.6493158340454102,Banda,132,137,82
MISC,0.857353150844574,Robles,140,146,82
PER,0.9998270273208618,Gustavo Navac,296,309,82
PER,0.9998024106025696,Julio César Acevedo,312,331,82
PER,0.9997488856315613,Carlos Eduardo Ordóñez Ducca,120,148,82
PER,0.9985132813453674,Dra,221,224,82
PER,0.9585261344909668,. Menini,224,232,82
PER,0.992215096950531,Dr,375,377,82
PER,0.9044663310050964,.,377,378,82
PER,0.7553202509880066,Diego Lindow,379,391,82
PER,0.9965105652809143,Dr,42,44,82
PER,0.9851672053337097,. Diego Lindow,44,58,82
PER,0.9721825122833252,Nabac,80,85,82
PER,0.9986107349395752,Acevedo,88,95,82
PER,0.9972208738327026,Dr,113,115,82
PER,0.8753111958503723,. Miguel Saad,115,128,82
PER,0.9997437596321106,Miriam Suárez,143,156,82
PER,0.9997080564498901,Natalia Rodríguez,159,176,82
PER,0.9992626905441284,Julio Rodríguez,195,210,82
ORG,0.9995730519294739,TribunalTras,384,396,82
ORG,0.9984965324401855,Tribunal,93,101,82
ORG,0.9997164011001587,Ministerio Fiscal,283,300,82
MISC,0.7143136858940125,| Nuevo Diario,58,72,82
LOC,0.9992625117301941,Santiago del Estero,75,94,82
LOC,0.9977860450744629,Argentina,96,105,82
MISC,0.747694730758667,Acerca de Nuevo Diario,145,167,82
LOC,0.9989558458328247,Obelisco,96,104,83
PER,0.9996629357337952,Facundo Molares,140,155,83
ORG,0.9997336864471436,Barrios de Pie,314,328,83
ORG,0.9997209906578064,Unión de Trabajadores de la Economía Popular,334,378,83
ORG,0.9997491240501404,Utep,380,384,83
ORG,0.9847546219825745,de Trabajadores de la Economía Popular,0,38,83
ORG,0.9997106194496155,Utep,40,44,83
ORG,0.9990697503089905,Ademys,75,81,83
ORG,0.9998342990875244,CTA,261,264,83
ORG,0.9953526854515076,“ Encuentro Patriótico ”,365,387,83
ORG,0.9988798499107361,“ Encuentro Patriótico ”,27,49,83
LOC,0.9991903901100159,Obelisco,87,95,83
ORG,0.9997738003730774,Centro de Estudios Legales y Sociales,100,137,83
ORG,0.9997122883796692,CELS,139,143,83
ORG,0.9997174739837646,Polo Obrero,150,161,83
ORG,0.999803364276886,Policía,190,197,83
PER,0.9988914132118225,Molares,207,214,83
ORG,0.9998056292533875,Policía,316,323,83
ORG,0.9983782768249512,FARC,124,128,83
MISC,0.9355473518371582,“ Camilo el Argentino,160,180,83
MISC,0.561975359916687,| Nuevo Diario,280,294,83
LOC,0.9993996620178223,Santiago del Estero,297,316,83
LOC,0.9974919557571411,Argentina,318,327,83
MISC,0.5803375840187073,Acerca,367,373,83
PER,0.6700856685638428,Nuevo,377,382,83
MISC,0.6285816431045532,Diario,383,389,83
ORG,0.9109034538269043,“ X ”,0,3,84
ORG,0.9991030693054199,Twitter,25,32,84
MISC,0.9965088963508606,“ Ad Revenue Sharing ”,164,184,84
PER,0.9872479438781738,Elon Musk,283,292,84
MISC,0.9331693649291992,“ X ”,128,131,84
MISC,0.9321748614311218,“ X ”,363,366,84
MISC,0.9658597111701965,“ X ”,27,30,84
MISC,0.8775217533111572,“ X ”,235,238,84
MISC,0.8688843846321106,“ X Premium ”,288,299,84
ORG,0.8250768780708313,Twitter Blue,307,319,84
MISC,0.997418224811554,“ Ad Revenue Sharing ”,280,300,84
MISC,0.834936261177063,“ X,142,144,84
MISC,0.9766331911087036,Suscripciones,105,118,84
MISC,0.9437440037727356,Ingresos,128,136,84
MISC,0.5989469885826111,Cuota,215,220,84
MISC,0.7296700477600098,X,249,250,84
ORG,0.9389678835868835,“ X ”,90,93,84
ORG,0.8469440340995789,“ X ”,345,348,84
PER,0.6423369646072388,X,7,8,84
PER,0.9997504949569702,Elon Musk,192,201,84
MISC,0.8299369812011719,X,66,67,84
ORG,0.9915832877159119,X,239,240,84
PER,0.999098539352417,Musk,365,369,84
PER,0.9993754029273987,Musk,36,40,84
ORG,0.996832549571991,Apple,91,96,84
PER,0.9987409710884094,Musk,275,279,84
PER,0.9998154640197754,Tim Cook,305,313,84
ORG,0.9533922076225281,Apple,60,65,84
PER,0.9997283220291138,Tim Cook,111,119,84
MISC,0.34018316864967346,“,189,190,84
ORG,0.5741952657699585,X,190,191,84
MISC,0.739108145236969,| Nuevo Diario,283,297,84
LOC,0.9993353486061096,Santiago del Estero,300,319,84
LOC,0.997701108455658,Argentina,321,330,84
MISC,0.6175493597984314,Acerca,370,376,84
MISC,0.5413585305213928,Nuevo Diario,380,392,84
LOC,0.9975287318229675,Ecuador,33,40,85
PER,0.9997674822807312,Fernando Villavicencio,41,63,85
LOC,0.9997932314872742,Quito,193,198,85
PER,0.9941038489341736,Alto Comisionado de la ONU para los Derechos Humanos,76,128,85
PER,0.9996560215950012,Volker Türk,320,331,85
LOC,0.9998132586479187,Ecuador,102,109,85
PER,0.9883611798286438,Villavicencio,230,243,85
LOC,0.9998003840446472,Ecuador,266,273,85
PER,0.9963506460189819,Türk,52,56,85
ORG,0.9887383580207825,Sistema de las,385,399,85
ORG,0.9991523623466492,Sistema de las Naciones Unidas,40,70,85
LOC,0.9953113198280334,Ecuador,74,81,85
LOC,0.999085545539856,Ecuador,346,353,85
ORG,0.999772846698761,ONU,384,387,85
